"Sim.ID","Region","Dist.to.Margin","MeanCloneBirth","Location"
"8813","R8",17,0.470588235294118,"At.Centre"
"8813","R9",10.2,0.794117647058823,"At.Centre"
"8813","R10",29.83,NA,"At.Centre"
"8813","R11",36.72,0.323529411764706,"At.Centre"
"8813","R12",18.44,0.5,"At.Centre"
"8813","R13",22.85,0.647058823529412,"At.Centre"
"8813","R14",18,0.647058823529412,"At.Centre"
"8813","R15",9.9,0.588235294117647,"At.Margin"
"8826","R1",5.39,0.642570281124498,"At.Margin"
"8826","R2",9.22,0.828313253012048,"At.Margin"
"8826","R3",21.4,0.771084337349398,"At.Centre"
"8826","R4",24.33,0.72289156626506,"At.Centre"
"8826","R5",17,0.737951807228916,"At.Centre"
"8826","R6",4.24,0.855421686746988,"At.Margin"
"8826","R7",18,0.763052208835341,"At.Centre"
"8826","R8",36.67,0.70281124497992,"At.Centre"
"8826","R9",43.08,0.677710843373494,"At.Centre"
"8826","R10",32.02,0.692771084337349,"At.Centre"
"8826","R11",13.93,0.783132530120482,"At.Centre"
"8826","R12",8.06,0.662650602409639,"At.Margin"
"8826","R13",25,0.421686746987952,"At.Centre"
"8826","R14",42.49,0.36144578313253,"At.Centre"
"8826","R15",46.69,0.421686746987952,"At.Centre"
"8826","R16",29.41,0.72289156626506,"At.Centre"
"8826","R17",10.77,0.843373493975904,"At.Centre"
"8826","R18",12.65,NA,"At.Centre"
"8826","R19",32.25,0.421686746987952,"At.Centre"
"8826","R20",39.01,0.240963855421687,"At.Centre"
"8826","R21",35.78,0.662650602409639,"At.Centre"
"8826","R22",18.44,0.70281124497992,"At.Centre"
"8826","R23",5.1,0.746987951807229,"At.Margin"
"8826","R24",16.49,NA,"At.Centre"
"8826","R25",19.03,0.331325301204819,"At.Centre"
"8826","R26",19.7,0.421686746987952,"At.Centre"
"8826","R27",9.43,0.783132530120482,"At.Margin"
"8827","R1",13.42,0.670731707317073,"At.Centre"
"8827","R2",13.15,0.548780487804878,"At.Centre"
"8827","R3",5.83,0.853658536585366,"At.Margin"
"8827","R4",9.22,0.365853658536585,"At.Margin"
"8827","R5",25.94,0.426829268292683,"At.Centre"
"8827","R6",33.06,0.304878048780488,"At.Centre"
"8827","R7",18.44,0.548780487804878,"At.Centre"
"8827","R8",11,0.365853658536585,"At.Centre"
"8827","R9",31,NA,"At.Centre"
"8827","R10",39.2,NA,"At.Centre"
"8827","R11",19.42,NA,"At.Centre"
"8827","R12",17.72,0.841463414634146,"At.Centre"
"8827","R13",34.41,NA,"At.Centre"
"8827","R14",38.01,0.640243902439024,"At.Centre"
"8827","R15",21.38,NA,"At.Centre"
"8827","R16",6.4,0.777439024390244,"At.Margin"
"8827","R17",18.36,0.75609756097561,"At.Centre"
"8827","R18",21.19,0.813008130081301,"At.Centre"
"8827","R19",10.82,0.792682926829268,"At.Centre"
"8828","R1",4.47,NA,"At.Margin"
"8828","R2",9.43,0.625,"At.Margin"
"8828","R3",20.62,0.729166666666667,"At.Centre"
"8828","R4",15.56,0.8,"At.Centre"
"8828","R5",7.07,0.875,"At.Margin"
"8828","R6",21.63,NA,"At.Centre"
"8828","R7",28.16,0.46875,"At.Centre"
"8828","R8",37.54,0.645833333333333,"At.Centre"
"8828","R9",28.18,0.7,"At.Centre"
"8828","R10",10.2,0.770833333333333,"At.Centre"
"8828","R11",11.18,0.75,"At.Centre"
"8828","R12",30.36,NA,"At.Centre"
"8828","R13",42.94,NA,"At.Centre"
"8828","R14",53.41,0.5625,"At.Centre"
"8828","R15",34.23,0.5,"At.Centre"
"8828","R16",14.56,0.791666666666667,"At.Centre"
"8828","R17",4.24,NA,"At.Margin"
"8828","R18",16.55,0.1875,"At.Centre"
"8828","R19",26.91,0.65625,"At.Centre"
"8828","R20",38.91,0.705357142857143,"At.Centre"
"8828","R21",25.55,0.677083333333333,"At.Centre"
"8828","R22",8.94,0.85,"At.Margin"
"8828","R23",13.04,0.775,"At.Centre"
"8828","R24",20.25,0.59375,"At.Centre"
"8828","R25",11.31,0.71875,"At.Centre"
"103205","R1",11.4,0.772128060263654,"At.Centre"
"103205","R2",16.28,0.813559322033898,"At.Centre"
"103205","R3",12,0.847457627118644,"At.Centre"
"103205","R4",14.04,0.677966101694915,"At.Centre"
"103205","R5",6.32,0.847457627118644,"At.Margin"
"103205","R6",4.47,0.824858757062147,"At.Margin"
"103205","R7",23.26,0.734463276836158,"At.Centre"
"103205","R8",33.24,0.745762711864407,"At.Centre"
"103205","R9",31.58,0.480225988700565,"At.Centre"
"103205","R10",33.11,NA,"At.Centre"
"103205","R11",20.62,0.57909604519774,"At.Centre"
"103205","R12",5,0.790960451977401,"At.Margin"
"103205","R13",21.93,0.734463276836158,"At.Centre"
"103205","R14",38.95,0.621468926553672,"At.Centre"
"103205","R15",49.66,0.225988700564972,"At.Centre"
"103205","R16",41.11,0.338983050847458,"At.Centre"
"103205","R17",23.35,NA,"At.Centre"
"103205","R18",4.47,0.935969868173258,"At.Margin"
"103205","R19",12.04,0.871670702179177,"At.Centre"
"103205","R20",23.71,0.72316384180791,"At.Centre"
"103205","R21",32.65,0.649717514124294,"At.Centre"
"103205","R22",27.59,NA,"At.Centre"
"103205","R23",13.04,0.508474576271186,"At.Centre"
"103205","R24",5.1,0.813559322033898,"At.Margin"
"103205","R25",21.59,0.790960451977401,"At.Centre"
"103205","R26",18.97,0.753295668549906,"At.Centre"
"103205","R27",4,0.866290018832392,"At.Margin"
"103205","R28",3.61,0.847457627118644,"At.Margin"
"114979","R1",5.39,0.929032258064516,"At.Margin"
"114979","R2",4.12,0.709677419354839,"At.Margin"
"114979","R3",12.81,NA,"At.Centre"
"114979","R4",23.77,0.67741935483871,"At.Centre"
"114979","R5",18.97,0.752688172043011,"At.Centre"
"114979","R6",8.25,0.812903225806452,"At.Margin"
"114979","R7",25.46,0.258064516129032,"At.Centre"
"114979","R8",40.82,0.32258064516129,"At.Centre"
"114979","R9",27.78,0.516129032258065,"At.Centre"
"114979","R10",11.18,0.838709677419355,"At.Centre"
"114979","R11",9.06,0.387096774193548,"At.Margin"
"114979","R12",28.16,0.193548387096774,"At.Centre"
"114979","R13",35.36,NA,"At.Centre"
"114979","R14",23.32,0.623655913978495,"At.Centre"
"114979","R15",8.06,0.774193548387097,"At.Margin"
"114979","R16",4.12,0.661290322580645,"At.Margin"
"114979","R17",24.02,0.365591397849462,"At.Centre"
"114979","R18",20.25,0.580645161290323,"At.Centre"
"114979","R19",7.21,0.838709677419355,"At.Margin"
"114979","R20",12.08,0.860215053763441,"At.Centre"
"114979","R21",11.4,0.870967741935484,"At.Centre"
"13150","R1",4.47,0.864197530864197,"At.Margin"
"13150","R2",12.04,0.864197530864198,"At.Centre"
"13150","R3",12.65,NA,"At.Centre"
"13150","R4",13.6,0.864197530864197,"At.Centre"
"13150","R5",22.83,0.802469135802469,"At.Centre"
"13150","R6",10,0.817901234567901,"At.Margin"
"13150","R7",22.8,0.761316872427984,"At.Centre"
"13150","R8",32.25,0.308641975308642,"At.Centre"
"13150","R9",32.02,NA,"At.Centre"
"13150","R10",38.21,0.617283950617284,"At.Centre"
"13150","R11",22.8,0.814814814814815,"At.Centre"
"13150","R12",4.12,0.720164609053498,"At.Margin"
"13150","R13",17,0.864197530864197,"At.Centre"
"13150","R14",37,0.339506172839506,"At.Centre"
"13150","R15",51.62,NA,"At.Centre"
"13150","R16",37.64,NA,"At.Centre"
"13150","R17",23.26,0.679012345679012,"At.Centre"
"13150","R18",5,0.91358024691358,"At.Margin"
"13150","R19",13.34,0.833333333333333,"At.Centre"
"13150","R20",24.21,0.679012345679012,"At.Centre"
"13150","R21",41.63,0.524691358024691,"At.Centre"
"13150","R22",23.85,0.679012345679012,"At.Centre"
"13150","R23",9.85,0.802469135802469,"At.Margin"
"13150","R24",14.87,0.771604938271605,"At.Centre"
"13150","R25",24.02,0.787037037037037,"At.Centre"
"13150","R26",14.14,0.828924162257496,"At.Centre"
"13150","R27",4.12,0.802469135802469,"At.Margin"
"13413","R1",4.47,0.756578947368421,"At.Margin"
"13413","R2",5.83,0.833333333333333,"At.Margin"
"13413","R3",8.06,0.81140350877193,"At.Margin"
"13413","R4",21.63,0.707236842105263,"At.Centre"
"13413","R5",23.77,0.756578947368421,"At.Centre"
"13413","R6",6.4,0.559210526315789,"At.Margin"
"13413","R7",6.08,0.894736842105263,"At.Margin"
"13413","R8",17,0.756578947368421,"At.Centre"
"13413","R9",36.06,0.679824561403509,"At.Centre"
"13413","R10",34.66,0.427631578947368,"At.Centre"
"13413","R11",24.7,0.361842105263158,"At.Centre"
"13413","R12",24.7,0.570175438596491,"At.Centre"
"13413","R13",16.97,0.756578947368421,"At.Centre"
"13413","R14",11.18,0.789473684210526,"At.Centre"
"13413","R15",23.09,0.723684210526316,"At.Centre"
"13413","R16",31.83,NA,"At.Centre"
"13413","R17",43.93,0.164473684210526,"At.Centre"
"13413","R18",39.45,0.407894736842105,"At.Centre"
"13413","R19",21.1,0.773026315789474,"At.Centre"
"13413","R20",3.61,0.677631578947368,"At.Margin"
"13413","R21",22.2,NA,"At.Centre"
"13413","R22",35.61,0.592105263157895,"At.Centre"
"13413","R23",26,0.570175438596491,"At.Centre"
"13413","R24",12.04,0.780075187969925,"At.Centre"
"13413","R25",11.66,0.800438596491228,"At.Centre"
"13413","R26",18.11,0.756578947368421,"At.Centre"
"13413","R27",7.81,0.822368421052632,"At.Margin"
"13465","R1",10,0.647058823529412,"At.Margin"
"13465","R2",8.25,0.470588235294118,"At.Margin"
"13465","R3",10.2,0.705882352941176,"At.Centre"
"13465","R4",26.83,NA,"At.Centre"
"13465","R5",26.93,0.411764705882353,"At.Centre"
"13465","R6",15,NA,"At.Centre"
"13465","R7",13,0.764705882352941,"At.Centre"
"13465","R8",32.28,0.352941176470588,"At.Centre"
"13465","R9",39.62,0.235294117647059,"At.Centre"
"13465","R10",20.02,0.382352941176471,"At.Centre"
"13465","R11",5.66,0.882352941176471,"At.Margin"
"13465","R12",22.47,NA,"At.Centre"
"13465","R13",38.59,0.352941176470588,"At.Centre"
"13465","R14",25.81,0.552941176470588,"At.Centre"
"13465","R15",7,0.764705882352941,"At.Margin"
"13465","R16",12.53,0.774509803921569,"At.Centre"
"13465","R17",19,0.803921568627451,"At.Centre"
"13465","R18",11.4,0.833333333333333,"At.Centre"
"13546","R1",8.25,0.764895330112721,"At.Margin"
"13546","R2",5.83,0.829307568438003,"At.Margin"
"13546","R3",4.12,0.864734299516908,"At.Margin"
"13546","R4",14.32,0.72463768115942,"At.Centre"
"13546","R5",27.29,0.703933747412008,"At.Centre"
"13546","R6",24.17,0.652173913043478,"At.Centre"
"13546","R7",12.73,0.670289855072464,"At.Centre"
"13546","R8",17.46,0.797101449275362,"At.Centre"
"13546","R9",28.65,0.434782608695652,"At.Centre"
"13546","R10",42.01,0.265700483091787,"At.Centre"
"13546","R11",40.61,0.652173913043478,"At.Centre"
"13546","R12",26.08,0.603864734299517,"At.Centre"
"13546","R13",8.06,0.772946859903382,"At.Margin"
"13546","R14",11.4,0.797101449275362,"At.Centre"
"13546","R15",22.47,NA,"At.Centre"
"13546","R16",36.89,0.217391304347826,"At.Centre"
"13546","R17",46.87,0.579710144927536,"At.Centre"
"13546","R18",29.15,0.615942028985507,"At.Centre"
"13546","R19",10.2,0.772946859903382,"At.Centre"
"13546","R20",10.44,NA,"At.Centre"
"13546","R21",30.15,0.543478260869565,"At.Centre"
"13546","R22",31.76,0.615942028985507,"At.Centre"
"13546","R23",19.1,0.72463768115942,"At.Centre"
"13546","R24",14.56,0.817805383022774,"At.Centre"
"13546","R25",13.89,0.70048309178744,"At.Centre"
"13546","R26",4.12,0.676328502415459,"At.Margin"
"154576","R1",6.4,NA,"At.Margin"
"154576","R2",17.49,0.816993464052288,"At.Centre"
"154576","R3",20.59,0.784313725490196,"At.Centre"
"154576","R4",13.42,0.718954248366013,"At.Centre"
"154576","R5",6.4,0.784313725490196,"At.Margin"
"154576","R6",22.47,0.588235294117647,"At.Centre"
"154576","R7",32.65,NA,"At.Centre"
"154576","R8",38.9,0.588235294117647,"At.Centre"
"154576","R9",29.68,0.718954248366013,"At.Centre"
"154576","R10",12.08,0.740740740740741,"At.Centre"
"154576","R11",9.22,0.65359477124183,"At.Margin"
"154576","R12",29.07,0.326797385620915,"At.Centre"
"154576","R13",42.52,NA,"At.Centre"
"154576","R14",56.08,0.569561157796452,"At.Centre"
"154576","R15",37.01,0.65359477124183,"At.Centre"
"154576","R16",17.03,0.777051561365287,"At.Centre"
"154576","R17",14.42,NA,"At.Centre"
"154576","R18",30.46,NA,"At.Centre"
"154576","R19",39.81,0.588235294117647,"At.Centre"
"154576","R20",28.02,0.686274509803922,"At.Centre"
"154576","R21",11.66,0.718954248366013,"At.Centre"
"154576","R22",5.39,0.862745098039216,"At.Margin"
"154576","R23",18.87,0.76797385620915,"At.Centre"
"154576","R24",21.38,0.679738562091503,"At.Centre"
"154576","R25",12.53,0.662931839402428,"At.Centre"
"154587","R1",7.81,0.813253012048193,"At.Margin"
"154587","R2",11.18,0.798192771084337,"At.Centre"
"154587","R3",5,0.742168674698795,"At.Margin"
"154587","R4",13.34,NA,"At.Centre"
"154587","R5",30.59,0.783132530120482,"At.Centre"
"154587","R6",20.62,0.710843373493976,"At.Centre"
"154587","R7",9.22,0.883534136546185,"At.Margin"
"154587","R8",8.06,0.742971887550201,"At.Margin"
"154587","R9",24.76,NA,"At.Centre"
"154587","R10",40.22,NA,"At.Centre"
"154587","R11",37.2,0.642570281124498,"At.Centre"
"154587","R12",22.8,0.742971887550201,"At.Centre"
"154587","R13",6.71,0.795180722891566,"At.Margin"
"154587","R14",10,0.632530120481928,"At.Margin"
"154587","R15",29.55,0.301204819277108,"At.Centre"
"154587","R16",38.08,0.391566265060241,"At.Centre"
"154587","R17",47.01,0.562248995983936,"At.Centre"
"154587","R18",33.84,0.686746987951807,"At.Centre"
"154587","R19",14.32,0.742971887550201,"At.Centre"
"154587","R20",15,0.662650602409639,"At.Centre"
"154587","R21",19.24,0.542168674698795,"At.Centre"
"154587","R22",33.62,0.698795180722892,"At.Centre"
"154587","R23",26.25,0.737951807228916,"At.Centre"
"154587","R24",9.49,0.823293172690763,"At.Margin"
"154587","R25",5.83,0.843373493975904,"At.Margin"
"154587","R26",15.81,0.737951807228916,"At.Centre"
"154587","R27",10.44,0.783132530120482,"At.Centre"
"154729","R1",5,0.893939393939394,"At.Margin"
"154729","R2",8.54,0.857142857142857,"At.Margin"
"154729","R3",17.46,0.878787878787879,"At.Centre"
"154729","R4",23.54,0.545454545454545,"At.Centre"
"154729","R5",26.93,NA,"At.Centre"
"154729","R6",12,0.909090909090909,"At.Centre"
"154729","R7",13.45,NA,"At.Centre"
"154729","R8",31.32,0.393939393939394,"At.Centre"
"154729","R9",36.72,NA,"At.Centre"
"154729","R10",17.72,0.686868686868687,"At.Centre"
"154729","R11",6.71,0.727272727272727,"At.Margin"
"154729","R12",25.5,NA,"At.Centre"
"154729","R13",40.11,NA,"At.Centre"
"154729","R14",20.22,NA,"At.Centre"
"154729","R15",15.13,0.757575757575758,"At.Centre"
"154729","R16",26.48,0.545454545454545,"At.Centre"
"154729","R17",23.26,0.818181818181818,"At.Centre"
"154729","R18",4.47,0.909090909090909,"At.Margin"
"154729","R19",7.28,0.848484848484849,"At.Margin"
"154729","R20",7.62,0.919191919191919,"At.Margin"
"154730","R1",4.24,0.886627906976744,"At.Margin"
"154730","R2",11.7,0.848837209302326,"At.Centre"
"154730","R3",6.32,0.794573643410853,"At.Margin"
"154730","R4",15.23,0.802325581395349,"At.Centre"
"154730","R5",31.02,0.755813953488372,"At.Centre"
"154730","R6",22.02,NA,"At.Centre"
"154730","R7",12,0.697674418604651,"At.Centre"
"154730","R8",19,0.741279069767442,"At.Centre"
"154730","R9",38.64,0.552325581395349,"At.Centre"
"154730","R10",37.74,NA,"At.Centre"
"154730","R11",30.61,0.348837209302326,"At.Centre"
"154730","R12",16.28,0.755813953488372,"At.Centre"
"154730","R13",13.6,0.804263565891473,"At.Centre"
"154730","R14",28.3,0.726744186046512,"At.Centre"
"154730","R15",42.44,0.348837209302326,"At.Centre"
"154730","R16",39.81,NA,"At.Centre"
"154730","R17",21.19,0.537790697674419,"At.Centre"
"154730","R18",4.24,0.877906976744186,"At.Margin"
"154730","R19",15.52,0.833333333333333,"At.Centre"
"154730","R20",35.23,0.61046511627907,"At.Centre"
"154730","R21",27.78,0.60077519379845,"At.Centre"
"154730","R22",12.08,0.668604651162791,"At.Centre"
"154730","R23",10.3,0.872093023255814,"At.Centre"
"154730","R24",21.21,0.755813953488372,"At.Centre"
"154730","R25",20.25,0.843023255813953,"At.Centre"
"155077","R1",6.4,0.804597701149425,"At.Margin"
"155077","R2",10.2,0.804597701149425,"At.Centre"
"155077","R3",8.06,0.735632183908046,"At.Margin"
"155077","R4",23.35,0.701149425287356,"At.Centre"
"155077","R5",27.29,0.620689655172414,"At.Centre"
"155077","R6",8.06,0.496551724137931,"At.Margin"
"155077","R7",17.09,0.758620689655172,"At.Centre"
"155077","R8",35.34,0.689655172413793,"At.Centre"
"155077","R9",36.12,0.367816091954023,"At.Centre"
"155077","R10",24.04,0.413793103448276,"At.Centre"
"155077","R11",7.62,NA,"At.Margin"
"155077","R12",18.03,0.706896551724138,"At.Centre"
"155077","R13",38.01,0.606896551724138,"At.Centre"
"155077","R14",51.62,NA,"At.Centre"
"155077","R15",32.39,0.379310344827586,"At.Centre"
"155077","R16",13,0.574712643678161,"At.Centre"
"155077","R17",16.12,0.768472906403941,"At.Centre"
"155077","R18",34,0.689655172413793,"At.Centre"
"155077","R19",47.89,0.551724137931034,"At.Centre"
"155077","R20",40.22,0.396551724137931,"At.Centre"
"155077","R21",23.19,0.741379310344828,"At.Centre"
"155077","R22",4,0.862068965517241,"At.Margin"
"155077","R23",6.32,0.741379310344828,"At.Margin"
"155077","R24",20.52,0.731034482758621,"At.Centre"
"155077","R25",29.97,0.71551724137931,"At.Centre"
"155077","R26",27.46,0.666666666666667,"At.Centre"
"155077","R27",15.26,0.781609195402299,"At.Centre"
"155077","R28",11.18,0.735632183908046,"At.Centre"
"155077","R29",9.43,0.793103448275862,"At.Margin"
"161359","R1",4,0.753424657534246,"At.Margin"
"161359","R2",5,0.821917808219178,"At.Margin"
"161359","R3",20.25,0.616438356164384,"At.Centre"
"161359","R4",22.8,0.547945205479452,"At.Centre"
"161359","R5",8.49,NA,"At.Margin"
"161359","R6",4.24,0.821917808219178,"At.Margin"
"161359","R7",5.1,0.780821917808219,"At.Margin"
"161359","R8",22.8,0.684931506849315,"At.Centre"
"161359","R9",33.24,0.410958904109589,"At.Centre"
"161359","R10",36.77,0.205479452054795,"At.Centre"
"161359","R11",26.68,0.479452054794521,"At.Centre"
"161359","R12",15.3,0.730593607305936,"At.Centre"
"161359","R13",7,0.828767123287671,"At.Margin"
"161359","R14",25.08,0.582191780821918,"At.Centre"
"161359","R15",43.01,0.599315068493151,"At.Centre"
"161359","R16",52.84,0.547945205479452,"At.Centre"
"161359","R17",37,0.639269406392694,"At.Centre"
"161359","R18",17.72,0.702054794520548,"At.Centre"
"161359","R19",15.26,0.662100456621005,"At.Centre"
"161359","R20",29.21,0.582191780821918,"At.Centre"
"161359","R21",36.69,0.633561643835616,"At.Centre"
"161359","R22",27.8,0.582191780821918,"At.Centre"
"161359","R23",11.4,0.650684931506849,"At.Centre"
"161359","R24",13.04,0.808219178082192,"At.Centre"
"161359","R25",17.72,0.779109589041096,"At.Centre"
"161359","R26",10.77,0.821917808219178,"At.Centre"
"161360","R1",3.61,0.716463414634146,"At.Margin"
"161360","R2",7,0.823170731707317,"At.Margin"
"161360","R3",5,0.792682926829268,"At.Margin"
"161360","R4",17.89,0.76219512195122,"At.Centre"
"161360","R5",27,0.609756097560976,"At.Centre"
"161360","R6",16.97,0.76219512195122,"At.Centre"
"161360","R7",17.89,0.716463414634146,"At.Centre"
"161360","R8",32.02,0.609756097560976,"At.Centre"
"161360","R9",45.22,NA,"At.Centre"
"161360","R10",31.83,0.701219512195122,"At.Centre"
"161360","R11",15.81,0.752032520325203,"At.Centre"
"161360","R12",13.45,0.655487804878049,"At.Centre"
"161360","R13",27.46,NA,"At.Centre"
"161360","R14",38.08,NA,"At.Centre"
"161360","R15",37.01,0.548780487804878,"At.Centre"
"161360","R16",18,0.772357723577236,"At.Centre"
"161360","R17",13.6,0.650406504065041,"At.Centre"
"161360","R18",19.24,0.670731707317073,"At.Centre"
"161360","R19",22.2,0.548780487804878,"At.Centre"
"161360","R20",9.22,0.807926829268293,"At.Margin"
"161360","R21",5.39,0.826219512195122,"At.Margin"
"161360","R22",6.71,0.875,"At.Margin"
"161369","R1",10.77,0.873015873015873,"At.Centre"
"161369","R2",14.87,0.793650793650794,"At.Centre"
"161369","R3",6.4,0.8994708994709,"At.Margin"
"161369","R4",13.04,0.811287477954145,"At.Centre"
"161369","R5",27.78,0.783068783068783,"At.Centre"
"161369","R6",33.54,0.793650793650794,"At.Centre"
"161369","R7",17.03,NA,"At.Centre"
"161369","R8",8.06,0.582010582010582,"At.Margin"
"161369","R9",21.54,0.793650793650794,"At.Centre"
"161369","R10",40.26,0.740740740740741,"At.Centre"
"161369","R11",45.28,0.476190476190476,"At.Centre"
"161369","R12",34.44,0.502645502645503,"At.Centre"
"161369","R13",22.63,0.529100529100529,"At.Centre"
"161369","R14",16.12,0.749559082892416,"At.Centre"
"161369","R15",13.89,0.867724867724868,"At.Centre"
"161369","R16",21.47,NA,"At.Centre"
"161369","R17",35.38,0.264550264550265,"At.Centre"
"161369","R18",41.23,NA,"At.Centre"
"161369","R19",24.08,0.661375661375661,"At.Centre"
"161369","R20",15,0.858318636096414,"At.Centre"
"161369","R21",7.21,0.476190476190476,"At.Margin"
"161369","R22",21.21,0.343915343915344,"At.Centre"
"161369","R23",38.05,0.608465608465608,"At.Centre"
"161369","R24",18.11,NA,"At.Centre"
"161369","R25",15.13,0.828924162257496,"At.Centre"
"161369","R26",27.17,0.793650793650794,"At.Centre"
"161369","R27",13.6,0.740740740740741,"At.Centre"
"161369","R28",7.62,0.85978835978836,"At.Margin"
"161370","R1",5,0.700636942675159,"At.Margin"
"161370","R2",5.66,0.89171974522293,"At.Margin"
"161370","R3",11.4,0.636942675159236,"At.Centre"
"161370","R4",23.77,0.796178343949045,"At.Centre"
"161370","R5",14.14,0.764331210191083,"At.Centre"
"161370","R6",9.22,0.605095541401274,"At.Margin"
"161370","R7",23.41,0.127388535031847,"At.Centre"
"161370","R8",29.83,0.414012738853503,"At.Centre"
"161370","R9",39.62,0.573248407643312,"At.Centre"
"161370","R10",29.41,0.700636942675159,"At.Centre"
"161370","R11",13,0.802547770700637,"At.Centre"
"161370","R12",10,0.700636942675159,"At.Margin"
"161370","R13",30,0.286624203821656,"At.Centre"
"161370","R14",45.69,0.0636942675159236,"At.Centre"
"161370","R15",47.1,0.429936305732484,"At.Centre"
"161370","R16",36.25,0.687898089171974,"At.Centre"
"161370","R17",17.12,0.71656050955414,"At.Centre"
"161370","R18",15.65,0.530785562632696,"At.Centre"
"161370","R19",20.62,0.29723991507431,"At.Centre"
"161370","R20",28.43,0.318471337579618,"At.Centre"
"161370","R21",27.17,0.509554140127389,"At.Centre"
"161370","R22",23.43,0.679405520169851,"At.Centre"
"161370","R23",9.22,0.764331210191083,"At.Margin"
"161370","R24",11.4,0.382165605095541,"At.Centre"
"161370","R25",7.62,0.709736123748863,"At.Margin"
"161370","R26",6.71,0.814225053078556,"At.Margin"
"179350","R1",7.62,0.620300751879699,"At.Margin"
"179350","R2",15.23,0.75187969924812,"At.Centre"
"179350","R3",16.49,0.676691729323308,"At.Centre"
"179350","R4",7.07,0.781954887218045,"At.Margin"
"179350","R5",5,0.776942355889724,"At.Margin"
"179350","R6",22.47,0.68922305764411,"At.Centre"
"179350","R7",34.44,0.56390977443609,"At.Centre"
"179350","R8",34.48,0.601503759398496,"At.Centre"
"179350","R9",21.21,0.706766917293233,"At.Centre"
"179350","R10",5,0.676691729323308,"At.Margin"
"179350","R11",15.81,0.81453634085213,"At.Centre"
"179350","R12",30.53,0.451127819548872,"At.Centre"
"179350","R13",48.55,0.50125313283208,"At.Centre"
"179350","R14",49.09,0.582706766917293,"At.Centre"
"179350","R15",30.46,0.657894736842105,"At.Centre"
"179350","R16",11.4,0.75187969924812,"At.Centre"
"179350","R17",14.76,0.827067669172932,"At.Centre"
"179350","R18",21.47,0.601503759398496,"At.Centre"
"179350","R19",32.8,NA,"At.Centre"
"179350","R20",44.27,0.56390977443609,"At.Centre"
"179350","R21",25.94,0.664160401002506,"At.Centre"
"179350","R22",6.71,0.620300751879699,"At.Margin"
"179350","R23",5,0.706766917293233,"At.Margin"
"179350","R24",17.69,0.651629072681704,"At.Centre"
"179350","R25",26,0.651629072681704,"At.Centre"
"179350","R26",16.97,0.676691729323308,"At.Centre"
"179350","R27",6,0.75187969924812,"At.Margin"
"179355","R1",10.63,0.736111111111111,"At.Centre"
"179355","R2",19.65,0.717592592592593,"At.Centre"
"179355","R3",14.87,0.704365079365079,"At.Centre"
"179355","R4",6.4,0.787037037037037,"At.Margin"
"179355","R5",22,0.763888888888889,"At.Centre"
"179355","R6",38.33,0.520833333333333,"At.Centre"
"179355","R7",33.24,0.625,"At.Centre"
"179355","R8",21.93,0.674603174603175,"At.Centre"
"179355","R9",5.39,0.775462962962963,"At.Margin"
"179355","R10",20.88,0.451388888888889,"At.Centre"
"179355","R11",40.45,NA,"At.Centre"
"179355","R12",50.09,0.569444444444444,"At.Centre"
"179355","R13",31.95,0.625,"At.Centre"
"179355","R14",12.65,0.75,"At.Centre"
"179355","R15",5.83,NA,"At.Margin"
"179355","R16",24.08,NA,"At.Centre"
"179355","R17",32.56,0.416666666666667,"At.Centre"
"179355","R18",33.84,0.572916666666667,"At.Centre"
"179355","R19",25,0.642361111111111,"At.Centre"
"179355","R20",8.94,0.744047619047619,"At.Margin"
"179355","R21",9.43,0.625,"At.Margin"
"179355","R22",13.15,0.648148148148148,"At.Centre"
"179355","R23",16.28,0.736111111111111,"At.Centre"
"179355","R24",10.63,0.839646464646465,"At.Centre"
"188740","R1",7.07,0.704697986577181,"At.Margin"
"188740","R2",15.81,0.715883668903803,"At.Centre"
"188740","R3",13.34,0.704697986577181,"At.Centre"
"188740","R4",4.47,0.687919463087248,"At.Margin"
"188740","R5",6.71,0.782997762863535,"At.Margin"
"188740","R6",23.32,0.671140939597315,"At.Centre"
"188740","R7",34.44,0.604026845637584,"At.Centre"
"188740","R8",31.3,0.661553211888782,"At.Centre"
"188740","R9",19.21,0.728667305848514,"At.Centre"
"188740","R10",9.85,0.782997762863535,"At.Margin"
"188740","R11",27.78,0.738255033557047,"At.Centre"
"188740","R12",44.42,NA,"At.Centre"
"188740","R13",47.01,NA,"At.Centre"
"188740","R14",29.07,0.671140939597315,"At.Centre"
"188740","R15",10.77,0.778523489932886,"At.Centre"
"188740","R16",17,0.58165548098434,"At.Centre"
"188740","R17",30.53,NA,"At.Centre"
"188740","R18",32.02,NA,"At.Centre"
"188740","R19",26.4,0.604026845637584,"At.Centre"
"188740","R20",9.49,0.671140939597315,"At.Margin"
"188740","R21",12.37,0.503355704697987,"At.Centre"
"188740","R22",12.04,0.738255033557047,"At.Centre"
"188740","R23",9.49,0.604026845637584,"At.Margin"
"188742","R1",7.81,0.737937559129612,"At.Margin"
"188742","R2",19.31,0.772626931567329,"At.Centre"
"188742","R3",22.56,0.728476821192053,"At.Centre"
"188742","R4",15.23,0.739514348785872,"At.Centre"
"188742","R5",20,0.750551876379691,"At.Centre"
"188742","R6",35.61,0.551876379690949,"At.Centre"
"188742","R7",41.79,0.612582781456954,"At.Centre"
