"Sim.ID","Region","Dist.to.Margin","MeanCloneBirth","Location"
"223909","R19",34.79,0.729166666666667,"At.Centre"
"223909","R20",29,0.819444444444444,"At.Centre"
"223909","R21",15.62,0.666666666666667,"At.Centre"
"223909","R22",7.81,0.866666666666667,"At.Margin"
"223909","R23",16.12,0.770833333333333,"At.Centre"
"223909","R24",13.93,0.733333333333333,"At.Centre"
"223910","R1",8,0.769980506822612,"At.Margin"
"223910","R2",7.07,0.793650793650794,"At.Margin"
"223910","R3",17.69,0.783625730994152,"At.Centre"
"223910","R4",27.29,0.852130325814536,"At.Centre"
"223910","R5",26.48,0.864847303443795,"At.Centre"
"223910","R6",14.14,0.760233918128655,"At.Centre"
"223910","R7",5.39,0.87719298245614,"At.Margin"
"223910","R8",25,0.857699805068226,"At.Centre"
"223910","R9",44.01,0.949760765550239,"At.Centre"
"223910","R10",41.88,0.944305207463102,"At.Centre"
"223910","R11",23.09,0.818713450292398,"At.Centre"
"223910","R12",4,0.87719298245614,"At.Margin"
"223910","R13",17.69,0.526315789473684,"At.Centre"
"223910","R14",34.44,0.64327485380117,"At.Centre"
"223910","R15",39,0.64327485380117,"At.Centre"
"223910","R16",19,NA,"At.Centre"
"223910","R17",10,0.760233918128655,"At.Margin"
"223910","R21",4,0.736842105263158,"At.Margin"
"223910","R22",24,NA,"At.Centre"
"223910","R24",12.04,0.116959064327485,"At.Centre"
"223910","R25",19.72,0.740740740740741,"At.Centre"
"223910","R26",21.19,0.818713450292398,"At.Centre"
"223910","R27",6,0.701754385964912,"At.Margin"
"223913","R1",12.65,0.775316455696202,"At.Centre"
"223913","R2",15.03,0.838607594936709,"At.Centre"
"223913","R3",5.39,0.822784810126582,"At.Margin"
"223913","R4",12.53,0.712025316455696,"At.Centre"
"223913","R5",29.68,0.909282700421941,"At.Centre"
"223913","R6",30.68,0.822784810126582,"At.Centre"
"223913","R7",13.45,0.655696202531646,"At.Centre"
"223913","R8",17.72,0.738396624472574,"At.Centre"
"223913","R9",36.88,0.873417721518987,"At.Centre"
"223913","R10",41.73,0.822784810126582,"At.Centre"
"223913","R12",13,NA,"At.Centre"
"223913","R13",10.3,0.791139240506329,"At.Centre"
"223913","R14",26.08,0.727848101265823,"At.Centre"
"223913","R17",12.08,NA,"At.Centre"
"223913","R18",22.09,0.841772151898734,"At.Centre"
"223913","R19",42.05,0.916666666666667,"At.Centre"
"223913","R20",30.81,0.860759493670886,"At.Centre"
"223913","R21",12.21,0.791139240506329,"At.Centre"
"223913","R22",15,0.69620253164557,"At.Centre"
"223913","R23",27.73,0.862869198312236,"At.Centre"
"223913","R24",25.94,0.835443037974684,"At.Centre"
"223913","R25",10.77,0.759493670886076,"At.Centre"
"223913","R26",8.94,0.727848101265823,"At.Margin"
"223913","R27",7.62,0.780590717299578,"At.Margin"
"224087","R1",4.47,0.860431654676259,"At.Margin"
"224087","R2",16.64,0.770811921891059,"At.Centre"
"224087","R3",20,0.841726618705036,"At.Centre"
"224087","R4",13,0.79136690647482,"At.Centre"
"224087","R5",15.81,0.647482014388489,"At.Centre"
"224087","R6",32.2,0.778177458033573,"At.Centre"
"224087","R7",39.62,0.79136690647482,"At.Centre"
"224087","R8",29.07,0.683453237410072,"At.Centre"
"224087","R9",11.4,0.776978417266187,"At.Centre"
"224087","R10",21,0.779033915724563,"At.Centre"
"224087","R11",40.25,0.807553956834532,"At.Centre"
"224087","R12",48.33,0.943686430166212,"At.Centre"
"224087","R13",36.12,0.815647482014388,"At.Centre"
"224087","R14",16.28,0.683453237410072,"At.Centre"
"224087","R15",15,0.695443645083933,"At.Centre"
"224087","R18",24,0.623501199040767,"At.Centre"
"224087","R19",11.18,0.827338129496403,"At.Centre"
"224087","R20",15.65,0.719424460431655,"At.Centre"
"224087","R21",31.05,0.647482014388489,"At.Centre"
"224087","R22",15.26,0.467625899280576,"At.Centre"
"224087","R23",4,0.575539568345324,"At.Margin"
"224087","R24",4.12,0.647482014388489,"At.Margin"
"224087","R25",12,0.815347721822542,"At.Centre"
"224087","R26",5,0.863309352517986,"At.Margin"
"230446","R1",11.31,NA,"At.Centre"
"230446","R2",9,0.522875816993464,"At.Margin"
"230446","R3",11.66,NA,"At.Centre"
"230446","R6",14.32,NA,"At.Centre"
"230446","R7",6.32,0.774976657329599,"At.Margin"
"230446","R8",26.08,0.711328976034858,"At.Centre"
"230446","R11",26.93,NA,"At.Centre"
"230446","R12",13,0.882352941176471,"At.Centre"
"230446","R13",20.62,0.823529411764706,"At.Centre"
"230446","R14",35.23,0.849673202614379,"At.Centre"
"230446","R15",32.39,0.675381263616558,"At.Centre"
"230446","R16",13,NA,"At.Centre"
"230446","R17",2.83,0.849673202614379,"At.Margin"
"230446","R18",7.81,0.82516339869281,"At.Margin"
"230446","R19",20.52,0.686274509803922,"At.Centre"
"230446","R20",29.61,0.874727668845316,"At.Centre"
"230446","R21",12.37,0.762527233115468,"At.Centre"
"230446","R22",3.61,0.758169934640523,"At.Margin"
"230446","R23",10,0.877684407096172,"At.Margin"
"241028","R1",13,0.888211382113821,"At.Centre"
"241028","R2",15.03,0.804878048780488,"At.Centre"
"241028","R3",9.22,0.76219512195122,"At.Margin"
"241028","R4",10.82,0.670731707317073,"At.Centre"
"241028","R5",27.51,0.609756097560976,"At.Centre"
"241028","R6",34.48,0.829268292682927,"At.Centre"
"241028","R7",24.76,0.850609756097561,"At.Centre"
"241028","R8",7.81,0.780487804878049,"At.Margin"
"241028","R9",10,0.579268292682927,"At.Margin"
"241028","R12",44.6,0.842479674796748,"At.Centre"
"241028","R13",29.83,0.798780487804878,"At.Centre"
"241028","R14",10.44,0.792682926829268,"At.Centre"
"241028","R15",12.17,0.711382113821138,"At.Centre"
"241028","R19",17.69,0.813008130081301,"At.Centre"
"241028","R20",4.47,0.121951219512195,"At.Margin"
"241028","R21",16.12,0.508130081300813,"At.Centre"
"241028","R22",19.24,NA,"At.Centre"
"241028","R23",9.9,0.670731707317073,"At.Margin"
"241092","R1",15,0.781893004115226,"At.Centre"
"241092","R2",11.7,NA,"At.Centre"
"241092","R3",4,0.679012345679012,"At.Margin"
"241092","R4",8.54,0.864197530864197,"At.Margin"
"241092","R7",23.02,NA,"At.Centre"
"241092","R8",21.21,0.87962962962963,"At.Centre"
"241092","R9",5.83,0.694444444444444,"At.Margin"
"241092","R10",9,NA,"At.Margin"
"241092","R13",43.01,0.954144620811288,"At.Centre"
"241092","R14",30.59,0.825102880658436,"At.Centre"
"241092","R15",11,0.790123456790124,"At.Centre"
"241092","R16",13.04,0.308641975308642,"At.Centre"
"241092","R18",39.36,0.873015873015873,"At.Centre"
"241092","R19",23.6,0.825102880658436,"At.Centre"
"241092","R20",5.83,0.816186556927298,"At.Margin"
"241092","R21",16.64,0.781893004115226,"At.Centre"
"241092","R22",21.93,0.65843621399177,"At.Centre"
"241092","R23",11.31,0.753086419753086,"At.Centre"
"241103","R1",9.43,0.769230769230769,"At.Margin"
"241103","R2",11,0.743589743589744,"At.Centre"
"241103","R3",3.61,0.730769230769231,"At.Margin"
"241103","R4",13.6,0.769230769230769,"At.Centre"
"241103","R5",26.93,0.815384615384615,"At.Centre"
"241103","R6",30.36,0.782051282051282,"At.Centre"
"241103","R7",20.62,0.769230769230769,"At.Centre"
"241103","R8",10.63,0.538461538461538,"At.Centre"
"241103","R9",22.8,0.676923076923077,"At.Centre"
"241103","R10",41.62,0.807692307692308,"At.Centre"
"241103","R11",48.01,0.769230769230769,"At.Centre"
"241103","R12",38.6,0.794871794871795,"At.Centre"
"241103","R13",22.47,0.835164835164835,"At.Centre"
"241103","R14",22,0.634615384615385,"At.Centre"
"241103","R17",34.21,0.820512820512821,"At.Centre"
"241103","R18",18.44,0.846153846153846,"At.Centre"
"241103","R19",20.52,0.807692307692308,"At.Centre"
"241103","R20",31.62,0.692307692307692,"At.Centre"
"241103","R21",18.38,0.538461538461538,"At.Centre"
"241103","R22",17.2,0.861538461538461,"At.Centre"
"241103","R23",6.71,0.743589743589744,"At.Margin"
"241103","R24",7.07,0.615384615384615,"At.Margin"
"241103","R25",13,0.673076923076923,"At.Centre"
"241106","R1",6.71,0.766045548654244,"At.Margin"
"241106","R2",3.61,0.817805383022774,"At.Margin"
"241106","R3",14.14,0.822981366459627,"At.Centre"
"241106","R4",25.94,0.590062111801242,"At.Centre"
"241106","R5",20.88,0.46583850931677,"At.Centre"
"241106","R6",2.24,0.641821946169772,"At.Margin"
"241106","R7",12.08,NA,"At.Centre"
"241106","R10",14.42,0.745341614906832,"At.Centre"
"241106","R11",9.85,0.745341614906832,"At.Margin"
"241106","R14",19,NA,"At.Centre"
"241106","R15",14.42,0.559006211180124,"At.Centre"
"241106","R17",21.47,NA,"At.Centre"
"241106","R18",4.12,0.77639751552795,"At.Margin"
"241106","R19",3.61,0.807453416149068,"At.Margin"
"241106","R20",17.09,0.817805383022774,"At.Centre"
"241106","R21",19.31,0.782608695652174,"At.Centre"
"241106","R22",5,0.900621118012422,"At.Margin"
"241792","R1",10.82,0.844594594594595,"At.Centre"
"241792","R2",19.7,0.896396396396396,"At.Centre"
"241792","R3",18.97,0.709459459459459,"At.Centre"
"241792","R4",18.97,0.790540540540541,"At.Centre"
"241792","R5",4.12,0.822072072072072,"At.Margin"
"241792","R6",7,0.908783783783784,"At.Margin"
"241792","R7",25.46,0.918918918918919,"At.Centre"
"241792","R10",30.46,0.641891891891892,"At.Centre"
"241792","R11",11.18,0.810810810810811,"At.Centre"
"241792","R12",10,0.0675675675675676,"At.Margin"
"241792","R15",26.93,0.743243243243243,"At.Centre"
"241792","R16",9.85,0.777027027027027,"At.Margin"
"241792","R17",11.7,0.810810810810811,"At.Centre"
"241792","R18",12.04,0.540540540540541,"At.Centre"
"241792","R19",12,0.810810810810811,"At.Centre"
"241825","R1",14.76,0.77639751552795,"At.Centre"
"241825","R2",22.8,0.795031055900621,"At.Centre"
"241825","R3",16.49,0.817805383022774,"At.Centre"
"241825","R4",14.14,0.77639751552795,"At.Centre"
"241825","R5",29.83,0.838509316770186,"At.Centre"
"241825","R6",41.15,0.903010033444816,"At.Centre"
"241825","R7",31.4,0.75776397515528,"At.Centre"
"241825","R8",14.32,0.791925465838509,"At.Centre"
"241825","R9",12.73,0.574534161490683,"At.Centre"
"241825","R11",48.92,0.62111801242236,"At.Centre"
"241825","R12",30.36,0.62111801242236,"At.Centre"
"241825","R13",11.7,0.82815734989648,"At.Centre"
"241825","R14",8.94,NA,"At.Margin"
"241825","R17",20.81,NA,"At.Centre"
"241825","R18",8,0.859213250517598,"At.Margin"
"241825","R19",14.14,NA,"At.Centre"
"241825","R20",17,0.559006211180124,"At.Centre"
"241825","R21",8.6,0.766045548654244,"At.Margin"
"241868","R1",4.47,0.700636942675159,"At.Margin"
"241868","R2",12.17,0.764331210191083,"At.Centre"
"241868","R3",4.47,0.842887473460722,"At.Margin"
"241868","R4",17.89,0.737033666969973,"At.Centre"
"241868","R5",31.32,0.658174097664543,"At.Centre"
"241868","R6",16.28,0.552016985138004,"At.Centre"
"241868","R7",10.44,0.806794055201699,"At.Centre"
"241868","R8",8.49,0.887898089171975,"At.Margin"
"241868","R9",10,0.859872611464968,"At.Margin"
"241868","R10",29.41,0.871019108280255,"At.Centre"
"241868","R13",30.15,0.806794055201699,"At.Centre"
"241868","R14",19.1,0.828025477707006,"At.Centre"
"241868","R15",5.83,0.843949044585987,"At.Margin"
"241868","R16",19.85,0.885350318471338,"At.Centre"
"241868","R19",29.15,0.700636942675159,"At.Centre"
"241868","R20",15.65,0.816196542311192,"At.Centre"
"241868","R21",10,0.796178343949045,"At.Margin"
"241868","R22",30,0.86411889596603,"At.Centre"
"241868","R23",33.84,0.879890809827116,"At.Centre"
"241868","R24",15.23,0.636942675159236,"At.Centre"
"241868","R25",5.39,0.764331210191083,"At.Margin"
"241868","R26",19.8,0.785562632696391,"At.Centre"
"241868","R27",22.85,0.814225053078556,"At.Centre"
"241868","R28",8.54,0.636942675159236,"At.Margin"
"241868","R29",5,0.821656050955414,"At.Margin"
"241882","R1",8.94,0.828220858895706,"At.Margin"
"241882","R2",20.12,0.797546012269939,"At.Centre"
"241882","R3",12.21,0.49079754601227,"At.Centre"
"241882","R4",7,0.306748466257669,"At.Margin"
"241882","R5",9.85,0.879345603271984,"At.Margin"
"241882","R6",19.24,0.736196319018405,"At.Centre"
"241882","R7",36.88,0.809815950920245,"At.Centre"
"241882","R8",28.79,0.674846625766871,"At.Centre"
"241882","R10",20.88,NA,"At.Centre"
"241882","R11",19.65,0.838445807770961,"At.Centre"
"241882","R12",37.58,0.848159509202454,"At.Centre"
"241882","R15",17.46,0.715746421267894,"At.Centre"
"241882","R16",11.18,0.815074496056091,"At.Centre"
"241882","R17",28.43,0.824130879345603,"At.Centre"
"241882","R19",21.47,NA,"At.Centre"
"241882","R20",7.21,0.858895705521472,"At.Margin"
"241882","R21",12.04,0.869120654396728,"At.Centre"
"241882","R22",14,0.788781770376862,"At.Centre"
"241882","R23",11.31,0.871165644171779,"At.Centre"
"275683","R1",8.25,0.785714285714286,"At.Margin"
"275683","R2",9,0.797619047619048,"At.Margin"
"275683","R3",15.52,0.714285714285714,"At.Centre"
"275683","R4",27.89,0.828571428571429,"At.Centre"
"275683","R5",27.86,0.535714285714286,"At.Centre"
"275683","R6",15.81,0.761904761904762,"At.Centre"
"275683","R7",18.03,NA,"At.Centre"
"275683","R8",37.48,0.757142857142857,"At.Centre"
"275683","R9",43.57,0.864285714285714,"At.Centre"
"275683","R10",24.7,0.775510204081633,"At.Centre"
